"","X","Gene.Name","D0.vs..D45.Log2.Fold.Change","D0.vs..D45.p.value","pval","log2fc","labels","sig"
"2293",5182,"ST7",1.898956661,9.37e-05,9.37e-05,1.898956661,"ST7","Up"
"2294",5191,"STXBP2",-2.046538484,9.39e-05,9.39e-05,-2.046538484,"STXBP2","Down"
"2295",5200,"PPIEL",-2.397477444,9.41e-05,9.41e-05,-2.397477444,"PPIEL","Down"
"2296",5202,"ZNF331",-2.397477444,9.41e-05,9.41e-05,-2.397477444,"ZNF331","Down"
"2297",5203,"PAAF1",-2.33384818,9.41e-05,9.41e-05,-2.33384818,"PAAF1","Down"
"2298",5204,"DMBT1",-2.33384818,9.41e-05,9.41e-05,-2.33384818,"DMBT1","Down"
"2299",5206,"THSD4-AS2",-2.33384818,9.41e-05,9.41e-05,-2.33384818,"THSD4-AS2","Down"
"2300",5210,"DYRK1A",-2.397477444,9.41e-05,9.41e-05,-2.397477444,"DYRK1A","Down"
"2301",5213,"LOC100506551",-2.33384818,9.41e-05,9.41e-05,-2.33384818,"LOC100506551","Down"
"2302",5214,"HCG26",-2.397477444,9.41e-05,9.41e-05,-2.397477444,"HCG26","Down"
"2303",5216,"GCM2",-1.977364998,9.41e-05,9.41e-05,-1.977364998,"GCM2","Down"
"2304",5217,"DNM3",1.862945016,9.42e-05,9.42e-05,1.862945016,"DNM3","Up"
"2305",5224,"EPHA1-AS1",-1.900821421,9.43e-05,9.43e-05,-1.900821421,"EPHA1-AS1","Down"
"2306",5225,"MIR5092",-2.088881802,9.44e-05,9.44e-05,-2.088881802,"MIR5092","Down"
"2307",5226,"CXCR1",-2.253194186,9.45e-05,9.45e-05,-2.253194186,"CXCR1","Down"
"2308",5227,"PRSS3",-2.253194186,9.45e-05,9.45e-05,-2.253194186,"PRSS3","Down"
"2309",5228,"LINC01954",-2.253194186,9.45e-05,9.45e-05,-2.253194186,"LINC01954","Down"
"2310",5229,"NMRK2",-2.064804669,9.45e-05,9.45e-05,-2.064804669,"NMRK2","Down"
"2311",5231,"ITIH4",-2.064804669,9.45e-05,9.45e-05,-2.064804669,"ITIH4","Down"
"2312",5234,"CCDC114",-1.942666552,9.47e-05,9.47e-05,-1.942666552,"CCDC114","Down"
"2313",5235,"SPATA4",1.865418813,9.47e-05,9.47e-05,1.865418813,"SPATA4","Up"
"2314",5237,"CREB5",-2.118537158,9.47e-05,9.47e-05,-2.118537158,"CREB5","Down"
"2315",5238,"LOC105370980",-2.118537158,9.47e-05,9.47e-05,-2.118537158,"LOC105370980","Down"
"2316",5240,"SNORD116-2",-2.198074714,9.49e-05,9.49e-05,-2.198074714,"SNORD116-2","Down"
"2317",5241,"IL25",-2.198074714,9.49e-05,9.49e-05,-2.198074714,"IL25","Down"
"2318",5243,"GRM4",-2.198074714,9.49e-05,9.49e-05,-2.198074714,"GRM4","Down"
"2319",5244,"SNORD116-6",-2.198074714,9.49e-05,9.49e-05,-2.198074714,"SNORD116-6","Down"
"2320",5245,"LINC01484",-2.154242489,9.5e-05,9.5e-05,-2.154242489,"LINC01484","Down"
"2321",5246,"C19orf81",-2.154242489,9.5e-05,9.5e-05,-2.154242489,"C19orf81","Down"
"2322",5247,"AHCTF1",1.871476721,9.51e-05,9.51e-05,1.871476721,"AHCTF1","Up"
"2323",5248,"RAPGEF2",1.942414861,9.51e-05,9.51e-05,1.942414861,"RAPGEF2","Up"
"2324",5252,"HP",-2.60893942,9.53e-05,9.53e-05,-2.60893942,"HP","Down"
"2325",5255,"LPIN1",-1.982048952,9.53e-05,9.53e-05,-1.982048952,"LPIN1","Down"
"2326",5258,"FGF9",1.90593071,9.55e-05,9.55e-05,1.90593071,"FGF9","Up"
"2327",5259,"UFL1",1.860071577,9.57e-05,9.57e-05,1.860071577,"UFL1","Up"
"2328",5261,"CCEPR",1.869947816,9.6e-05,9.6e-05,1.869947816,"CCEPR","Up"
"2329",5262,"CDK14",1.867324008,9.62e-05,9.62e-05,1.867324008,"CDK14","Up"
"2330",5263,"TRIM50",-2.756433138,9.65e-05,9.65e-05,-2.756433138,"TRIM50","Down"
"2331",5264,"MIR550A1",-2.756433138,9.65e-05,9.65e-05,-2.756433138,"MIR550A1","Down"
"2332",5266,"FUT7",-2.033802231,9.66e-05,9.66e-05,-2.033802231,"FUT7","Down"
"2333",5267,"ARID2",1.861081981,9.66e-05,9.66e-05,1.861081981,"ARID2","Up"
"2334",5268,"AZU1",-2.300275817,9.67e-05,9.67e-05,-2.300275817,"AZU1","Down"
"2335",5269,"LINC02563",-2.048998029,9.68e-05,9.68e-05,-2.048998029,"LINC02563","Down"
"2336",5274,"SGMS1-AS1",1.85881666,9.71e-05,9.71e-05,1.85881666,"SGMS1-AS1","Up"
"2337",5275,"MIR6132",1.891503663,9.73e-05,9.73e-05,1.891503663,"MIR6132","Up"
"2338",5276,"CD99L2",1.863422821,9.74e-05,9.74e-05,1.863422821,"CD99L2","Up"
"2339",5292,"TNFRSF4",-2.046488124,9.75e-05,9.75e-05,-2.046488124,"TNFRSF4","Down"
"2340",5293,"ZFP3",-2.2292543,9.79e-05,9.79e-05,-2.2292543,"ZFP3","Down"
"2341",5295,"FBXW12",-2.2292543,9.79e-05,9.79e-05,-2.2292543,"FBXW12","Down"
"2342",5298,"RNF217-AS1",1.864275824,9.79e-05,9.79e-05,1.864275824,"RNF217-AS1","Up"
"2343",5299,"CTCFL",-2.092402442,9.83e-05,9.83e-05,-2.092402442,"CTCFL","Down"
"2344",5301,"SIT1",-2.067814838,9.83e-05,9.83e-05,-2.067814838,"SIT1","Down"
"2345",5302,"MT1E",-2.092402442,9.83e-05,9.83e-05,-2.092402442,"MT1E","Down"
"2346",5304,"SNORD4A",-2.092402442,9.83e-05,9.83e-05,-2.092402442,"SNORD4A","Down"
"2347",5310,"DNAJC15",1.905908845,9.87e-05,9.87e-05,1.905908845,"DNAJC15","Up"
"2348",5311,"AKAIN1",1.87939783,9.88e-05,9.88e-05,1.87939783,"AKAIN1","Up"
"2349",5312,"HAND1",-1.890144483,9.89e-05,9.89e-05,-1.890144483,"HAND1","Down"
"2350",5313,"MIR181C",-2.022748708,9.9e-05,9.9e-05,-2.022748708,"MIR181C","Down"
"2351",5314,"SNORD42A",-2.066878083,9.91e-05,9.91e-05,-2.066878083,"SNORD42A","Down"
"2352",5315,"HBM",-2.066878083,9.91e-05,9.91e-05,-2.066878083,"HBM","Down"
"2353",5316,"SND1-IT1",-2.066878083,9.91e-05,9.91e-05,-2.066878083,"SND1-IT1","Down"
"2354",5318,"LRRC37A6P",-2.015730126,9.96e-05,9.96e-05,-2.015730126,"LRRC37A6P","Down"
"2355",5319,"MRPS30",1.856585939,9.97e-05,9.97e-05,1.856585939,"MRPS30","Up"
"2356",5320,"OSGIN2",1.853325709,9.97e-05,9.97e-05,1.853325709,"OSGIN2","Up"
"2357",5321,"XKR8",-1.945044683,9.99e-05,9.99e-05,-1.945044683,"XKR8","Down"
"2358",5322,"GNAS",-2.019461183,9.99e-05,9.99e-05,-2.019461183,"GNAS","Down"
"2359",5323,"AFAP1-AS1",-2.122037171,1e-04,1e-04,-2.122037171,"AFAP1-AS1","Down"
"2360",5324,"PHYHIPL",1.865556161,0.000100095,0.000100095,1.865556161,"PHYHIPL","Up"
"2361",5325,"ESPNL",-2.001367049,0.000100133,0.000100133,-2.001367049,"ESPNL","Down"
"2362",5326,"ABL2",1.882779927,0.000100368,0.000100368,1.882779927,"ABL2","Up"
"2363",5328,"KCNRG",-2.157246566,0.000100711,0.000100711,-2.157246566,"KCNRG","Down"
"2364",5331,"TM2D2",1.853841429,0.000100768,0.000100768,1.853841429,"TM2D2","Up"
"2365",5335,"MIR6878",-2.448719852,0.00010112,0.00010112,-2.448719852,"MIR6878","Down"
"2366",5336,"CYP2F1",-2.448719852,0.00010112,0.00010112,-2.448719852,"CYP2F1","Down"
"2367",5338,"UQCRHL",-2.448719852,0.00010112,0.00010112,-2.448719852,"UQCRHL","Down"
"2368",5339,"RSU1",1.860296526,0.000101197,0.000101197,1.860296526,"RSU1","Up"
"2369",5340,"TRAF3IP3",-2.163897787,0.000101336,0.000101336,-2.163897787,"TRAF3IP3","Down"
"2370",5343,"LOC103611081",-2.274585098,0.000101542,0.000101542,-2.274585098,"LOC103611081","Down"
"2371",5344,"APOBEC3A",-2.274585098,0.000101542,0.000101542,-2.274585098,"APOBEC3A","Down"
"2372",5346,"ZDHHC19",-2.050395745,0.000101625,0.000101625,-2.050395745,"ZDHHC19","Down"
"2373",5349,"MIR5584",-1.99326955,0.000102068,0.000102068,-1.99326955,"MIR5584","Down"
"2374",5356,"C5orf66-AS1",-1.957939804,0.000102215,0.000102215,-1.957939804,"C5orf66-AS1","Down"
"2375",5358,"PALMD",1.902657011,0.000102288,0.000102288,1.902657011,"PALMD","Up"
"2376",5360,"GPIHBP1",-2.071633833,0.000102745,0.000102745,-2.071633833,"GPIHBP1","Down"
"2377",5362,"OR2L13",1.879337852,0.000103023,0.000103023,1.879337852,"OR2L13","Up"
"2378",5364,"MIR4285",-2.00566776,0.000103156,0.000103156,-2.00566776,"MIR4285","Down"
"2379",5365,"MROH5",-2.019553194,0.000103176,0.000103176,-2.019553194,"MROH5","Down"
"2380",5367,"COMP",-2.019553194,0.000103176,0.000103176,-2.019553194,"COMP","Down"
"2381",5370,"IL1RAP",1.850132982,0.000103728,0.000103728,1.850132982,"IL1RAP","Up"
"2382",5381,"SLC38A4",1.935235984,0.000103732,0.000103732,1.935235984,"SLC38A4","Up"
"2383",5383,"WHRN",-2.096324747,0.000103934,0.000103934,-2.096324747,"WHRN","Down"
"2384",5384,"LINC01838",-2.096324747,0.000103934,0.000103934,-2.096324747,"LINC01838","Down"
"2385",5385,"MIR3909",-2.096324747,0.000103934,0.000103934,-2.096324747,"MIR3909","Down"
"2386",5386,"LOC100288123",-2.070412242,0.000103934,0.000103934,-2.070412242,"LOC100288123","Down"
"2387",5387,"ALDH1L1-AS1",-2.070412242,0.000103934,0.000103934,-2.070412242,"ALDH1L1-AS1","Down"
"2388",5388,"PROM2",-2.000824614,0.000103995,0.000103995,-2.000824614,"PROM2","Down"
"2389",5392,"TPST1",1.876969405,0.000104139,0.000104139,1.876969405,"TPST1","Up"
"2390",5397,"ARL1",1.869194249,0.000104507,0.000104507,1.869194249,"ARL1","Up"
"2391",5398,"REL",1.859330445,0.00010485,0.00010485,1.859330445,"REL","Up"
"2392",5400,"RBMX2",1.890014595,0.00010517,0.00010517,1.890014595,"RBMX2","Up"
"2393",5402,"LOC101927151",1.904674427,0.000105378,0.000105378,1.904674427,"LOC101927151","Up"
"2394",5408,"C9orf131",-2.188009451,0.000105538,0.000105538,-2.188009451,"C9orf131","Down"
"2395",5409,"CLPSL1",-2.188009451,0.000105538,0.000105538,-2.188009451,"CLPSL1","Down"
"2396",5412,"BTBD16",-2.188009451,0.000105538,0.000105538,-2.188009451,"BTBD16","Down"
"2397",5414,"MAFA-AS1",-2.188009451,0.000105538,0.000105538,-2.188009451,"MAFA-AS1","Down"
"2398",5415,"CACNA1C-IT3",-2.230851617,0.000105538,0.000105538,-2.230851617,"CACNA1C-IT3","Down"
"2399",5416,"MIR4483",-2.230851617,0.000105538,0.000105538,-2.230851617,"MIR4483","Down"
"2400",5418,"GPX6",-2.249294253,0.000105562,0.000105562,-2.249294253,"GPX6","Down"
"2401",5419,"ARHGEF18",-2.249294253,0.000105562,0.000105562,-2.249294253,"ARHGEF18","Down"
"2402",5420,"C2",-2.249294253,0.000105562,0.000105562,-2.249294253,"C2","Down"
"2403",5421,"RORA-AS2",-2.249294253,0.000105562,0.000105562,-2.249294253,"RORA-AS2","Down"
"2404",5423,"SPNS3",-2.249294253,0.000105562,0.000105562,-2.249294253,"SPNS3","Down"
"2405",5428,"PLIN4",-2.054175187,0.000105719,0.000105719,-2.054175187,"PLIN4","Down"
"2406",5429,"STX11",1.873589598,0.000105757,0.000105757,1.873589598,"STX11","Up"
"2407",5430,"VAMP8",-1.988041968,0.000106069,0.000106069,-1.988041968,"VAMP8","Down"
"2408",5431,"C4orf51",2.035394834,0.000106082,0.000106082,2.035394834,"C4orf51","Up"
"2409",5435,"CT66",1.875608857,0.000106154,0.000106154,1.875608857,"CT66","Up"
"2410",5438,"LINC01097",-1.90295097,0.000106187,0.000106187,-1.90295097,"LINC01097","Down"
"2411",5439,"PHGR1",-2.128525929,0.00010646,0.00010646,-2.128525929,"PHGR1","Down"
"2412",5440,"MATK",-2.128525929,0.00010646,0.00010646,-2.128525929,"MATK","Down"
"2413",5441,"GRAMD2A",-1.934722932,0.000106734,0.000106734,-1.934722932,"GRAMD2A","Down"
"2414",5442,"LOC102723322",1.851795419,0.000106829,0.000106829,1.851795419,"LOC102723322","Up"
"2415",5443,"MRPS30-DT",1.848033221,0.000106844,0.000106844,1.848033221,"MRPS30-DT","Up"
"2416",5447,"MTR",1.851965099,0.000106884,0.000106884,1.851965099,"MTR","Up"
"2417",5451,"TCF7L1-IT1",-2.051926783,0.000107156,0.000107156,-2.051926783,"TCF7L1-IT1","Down"
"2418",5452,"ECE1",-2.051926783,0.000107156,0.000107156,-2.051926783,"ECE1","Down"
"2419",5453,"PHF19",-2.051926783,0.000107156,0.000107156,-2.051926783,"PHF19","Down"
"2420",5455,"ART3",-2.166865813,0.000107726,0.000107726,-2.166865813,"ART3","Down"
"2421",5457,"TEX33",-2.132248161,0.000107726,0.000107726,-2.132248161,"TEX33","Down"
"2422",5459,"ARSB",1.868822084,0.000107767,0.000107767,1.868822084,"ARSB","Up"
"2423",5460,"CXXC4",1.855134027,0.00010818,0.00010818,1.855134027,"CXXC4","Up"
"2424",5462,"LINC01081",-2.039455912,0.000108211,0.000108211,-2.039455912,"LINC01081","Down"
"2425",5467,"E2F5",1.849609838,0.000108533,0.000108533,1.849609838,"E2F5","Up"
"2426",5469,"MIR9-1",-1.944577828,0.000108673,0.000108673,-1.944577828,"MIR9-1","Down"
"2427",5470,"LEXM",-2.074378854,0.000108713,0.000108713,-2.074378854,"LEXM","Down"
"2428",5472,"MIR325HG",1.891362283,0.000108797,0.000108797,1.891362283,"MIR325HG","Up"
"2429",5479,"RTP3",-2.214368287,0.000108883,0.000108883,-2.214368287,"RTP3","Down"
"2430",5480,"LINC02181",-2.214368287,0.000108883,0.000108883,-2.214368287,"LINC02181","Down"
"2431",5481,"SNORD121B",-2.214368287,0.000108883,0.000108883,-2.214368287,"SNORD121B","Down"
"2432",5482,"KRTAP5-10",-2.214368287,0.000108883,0.000108883,-2.214368287,"KRTAP5-10","Down"
"2433",5483,"KLHL26",-2.214368287,0.000108883,0.000108883,-2.214368287,"KLHL26","Down"
"2434",5485,"EML2",-1.961006931,0.000109213,0.000109213,-1.961006931,"EML2","Down"
"2435",5487,"CLPS",-1.961006931,0.000109213,0.000109213,-1.961006931,"CLPS","Down"
"2436",5489,"FEV",-1.949363333,0.000109244,0.000109244,-1.949363333,"FEV","Down"
"2437",5490,"EPPK1",-1.948503656,0.000109257,0.000109257,-1.948503656,"EPPK1","Down"
"2438",5491,"STS",1.871736254,0.000109508,0.000109508,1.871736254,"STS","Up"
"2439",5492,"SLC38A9",1.853175269,0.0001098,0.0001098,1.853175269,"SLC38A9","Up"
"2440",5499,"ESPNP",-2.036514961,0.000109808,0.000109808,-2.036514961,"ESPNP","Down"
"2441",5500,"FGD1",1.913665612,0.00010983,0.00010983,1.913665612,"FGD1","Up"
"2442",5501,"CYP7B1",1.856241544,0.000110039,0.000110039,1.856241544,"CYP7B1","Up"
"2443",5504,"FLNB-AS1",-2.107047939,0.000110121,0.000110121,-2.107047939,"FLNB-AS1","Down"
"2444",5505,"LINC01185",1.853847353,0.000110331,0.000110331,1.853847353,"LINC01185","Up"
"2445",5506,"CEP162",1.849514354,0.000110851,0.000110851,1.849514354,"CEP162","Up"
"2446",5509,"SMIM22",-2.144288423,0.000111703,0.000111703,-2.144288423,"SMIM22","Down"
"2447",5511,"HK3",-2.055473182,0.000112029,0.000112029,-2.055473182,"HK3","Down"
"2448",5512,"MIR940",-2.055473182,0.000112029,0.000112029,-2.055473182,"MIR940","Down"
"2449",5513,"ST8SIA1",1.845366421,0.000112183,0.000112183,1.845366421,"ST8SIA1","Up"
"2450",5515,"ETS1-AS1",-2.101677709,0.000112198,0.000112198,-2.101677709,"ETS1-AS1","Down"
"2451",5516,"MIR6728",-2.101677709,0.000112198,0.000112198,-2.101677709,"MIR6728","Down"
"2452",5517,"AVEN",1.871955255,0.000112765,0.000112765,1.871955255,"AVEN","Up"
"2453",5518,"LRRC37A8P",-2.489783795,0.000112919,0.000112919,-2.489783795,"LRRC37A8P","Down"
"2454",5519,"VPS13B",1.860720593,0.000113116,0.000113116,1.860720593,"VPS13B","Up"
"2455",5524,"SPACA4",-2.190747314,0.000113192,0.000113192,-2.190747314,"SPACA4","Down"
"2456",5525,"CLDN9",-1.973357675,0.000113435,0.000113435,-1.973357675,"CLDN9","Down"
"2457",5526,"CRYBG2",-2.053611177,0.000113484,0.000113484,-2.053611177,"CRYBG2","Down"
"2458",5527,"SNORA3B",-2.078198781,0.000113484,0.000113484,-2.078198781,"SNORA3B","Down"
"2459",5528,"MYMK",-2.053611177,0.000113484,0.000113484,-2.053611177,"MYMK","Down"
"2460",5530,"SLC6A12",-2.019660931,0.00011389,0.00011389,-2.019660931,"SLC6A12","Down"
"2461",5532,"CYB561",-2.040366719,0.00011389,0.00011389,-2.040366719,"CYB561","Down"
"2462",5533,"MYOZ3",-2.012280774,0.000113893,0.000113893,-2.012280774,"MYOZ3","Down"
"2463",5534,"USP17L7",-7.593316111,0.000113897,0.000113897,-7.593316111,"USP17L7","Down"
"2464",5535,"RALYL",1.856144472,0.000113983,0.000113983,1.856144472,"RALYL","Up"
"2465",5539,"MIR6512",-2.080813864,0.000114009,0.000114009,-2.080813864,"MIR6512","Down"
"2466",5540,"PRLH",-2.109283155,0.000114009,0.000114009,-2.109283155,"PRLH","Down"
"2467",5541,"ARHGEF10L",-2.135881006,0.0001141,0.0001141,-2.135881006,"ARHGEF10L","Down"
"2468",5543,"MROH3P",-2.250367214,0.000114375,0.000114375,-2.250367214,"MROH3P","Down"
"2469",5544,"MYO18B",-2.203334686,0.000114375,0.000114375,-2.203334686,"MYO18B","Down"
"2470",5545,"OPA1-AS1",-2.250367214,0.000114375,0.000114375,-2.250367214,"OPA1-AS1","Down"
"2471",5547,"FER1L4",-2.203334686,0.000114375,0.000114375,-2.203334686,"FER1L4","Down"
"2472",5550,"TMEM210",-2.038261286,0.000114785,0.000114785,-2.038261286,"TMEM210","Down"
"2473",5551,"LINC00608",-2.273552136,0.000114818,0.000114818,-2.273552136,"LINC00608","Down"
"2474",5552,"LOC283038",-2.273552136,0.000114818,0.000114818,-2.273552136,"LOC283038","Down"
"2475",5553,"TEX36",-2.273552136,0.000114818,0.000114818,-2.273552136,"TEX36","Down"
"2476",5554,"FAM107B",-2.329745239,0.000114818,0.000114818,-2.329745239,"FAM107B","Down"
"2477",5557,"LOC100505978",-2.273552136,0.000114818,0.000114818,-2.273552136,"LOC100505978","Down"
"2478",5559,"LINC01647",-2.329745239,0.000114818,0.000114818,-2.329745239,"LINC01647","Down"
"2479",5560,"ARHGAP44",1.862105279,0.000114866,0.000114866,1.862105279,"ARHGAP44","Up"
"2480",5566,"AGAP2",-1.983228016,0.000115076,0.000115076,-1.983228016,"AGAP2","Down"
"2481",5567,"NLRX1",-1.950652568,0.000115186,0.000115186,-1.950652568,"NLRX1","Down"
"2482",5570,"UTP20",1.850947489,0.000115295,0.000115295,1.850947489,"UTP20","Up"
"2483",5571,"TBC1D5",1.834840405,0.000115578,0.000115578,1.834840405,"TBC1D5","Up"
"2484",5572,"MYO1F",-2.07742177,0.000115598,0.000115598,-2.07742177,"MYO1F","Down"
"2485",5574,"SFT2D2",1.864337554,0.000115599,0.000115599,1.864337554,"SFT2D2","Up"
"2486",5575,"MIR12115",1.839047606,0.000115661,0.000115661,1.839047606,"MIR12115","Up"
"2487",5577,"TBCK",1.838392388,0.000116022,0.000116022,1.838392388,"TBCK","Up"
"2488",5578,"STIM2",1.835705166,0.000116176,0.000116176,1.835705166,"STIM2","Up"
"2489",5583,"LOC105371795",-1.945863266,0.000116681,0.000116681,-1.945863266,"LOC105371795","Down"
"2490",5585,"MOK",-2.059742906,0.000116999,0.000116999,-2.059742906,"MOK","Down"
"2491",5590,"CTRL",-2.023922938,0.000117008,0.000117008,-2.023922938,"CTRL","Down"
"2492",5591,"ADGRA3",1.837057947,0.000117544,0.000117544,1.837057947,"ADGRA3","Up"
"2493",5592,"AKAP6",1.938519359,0.000117573,0.000117573,1.938519359,"AKAP6","Up"
"2494",5593,"MIR4767",1.860275606,0.000117603,0.000117603,1.860275606,"MIR4767","Up"
"2495",5594,"LYPD6",1.841949949,0.000117731,0.000117731,1.841949949,"LYPD6","Up"
"2496",5595,"ERO1A",1.86072762,0.000117996,0.000117996,1.86072762,"ERO1A","Up"
"2497",5596,"MIR93",-1.971976396,0.000118068,0.000118068,-1.971976396,"MIR93","Down"
"2498",5597,"SNORD33",-2.057704449,0.000118241,0.000118241,-2.057704449,"SNORD33","Down"
"2499",5598,"CLEC2B",2.012966187,0.000118296,0.000118296,2.012966187,"CLEC2B","Up"
"2500",5599,"KRTAP10-4",-2.113157765,0.000118437,0.000118437,-2.113157765,"KRTAP10-4","Down"
"2501",5600,"STIM2-AS1",1.833294618,0.000118457,0.000118457,1.833294618,"STIM2-AS1","Up"
"2502",5602,"SLC38A8",-2.011793405,0.000118829,0.000118829,-2.011793405,"SLC38A8","Down"
"2503",5603,"MIR6744",-2.011793405,0.000118829,0.000118829,-2.011793405,"MIR6744","Down"
"2504",5604,"MIR6784",-2.011793405,0.000118829,0.000118829,-2.011793405,"MIR6784","Down"
"2505",5605,"LINC02318",-2.34149647,0.000118829,0.000118829,-2.34149647,"LINC02318","Down"
"2506",5606,"IDI2",-2.34149647,0.000118829,0.000118829,-2.34149647,"IDI2","Down"
"2507",5607,"MIR2909",-2.414830634,0.000118829,0.000118829,-2.414830634,"MIR2909","Down"
"2508",5612,"GPR142",-1.989649239,0.000118836,0.000118836,-1.989649239,"GPR142","Down"
"2509",5615,"PUS7L",1.838585852,0.000118947,0.000118947,1.838585852,"PUS7L","Up"
"2510",5619,"CHRNA7",1.858163547,0.000119939,0.000119939,1.858163547,"CHRNA7","Up"
"2511",5621,"BAIAP2L2",-1.982096914,0.000120024,0.000120024,-1.982096914,"BAIAP2L2","Down"
"2512",5622,"MUC3A",-1.948016113,0.000120048,0.000120048,-1.948016113,"MUC3A","Down"
"2513",5623,"ADGRE3",-2.7092402,0.000120108,0.000120108,-2.7092402,"ADGRE3","Down"
"2514",5626,"UGT1A9",-2.585615809,0.000120108,0.000120108,-2.585615809,"UGT1A9","Down"
"2515",5627,"MIR550B1",-2.7092402,0.000120108,0.000120108,-2.7092402,"MIR550B1","Down"
"2516",5628,"PFN3",-2.019722012,0.000120334,0.000120334,-2.019722012,"PFN3","Down"
"2517",5629,"MLXIPL",-1.896428814,0.000120655,0.000120655,-1.896428814,"MLXIPL","Down"
"2518",5634,"SLC4A5",-2.15399161,0.000120811,0.000120811,-2.15399161,"SLC4A5","Down"
